neighborhood,neighborhood_ascii,lat,lng,city_name,city_id,state_name,state_id,source,timezone,zips,county_fips,county_name,id
Brookhaven,Brookhaven,40.0613,-74.98636,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19114,42101,Philadelphia,184000067311125
Lexington,Lexington,40.05518,-75.04408,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19152,42101,Philadelphia,184000067311126
Olde Kensington,Olde Kensington,39.9746,-75.14182,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19122,42101,Philadelphia,184000067311127
Kensington South,Kensington South,39.97436,-75.13715,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19122,42101,Philadelphia,184000067311128
Upper Northwood,Upper Northwood,40.04885,-75.08035,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19111,42101,Philadelphia,184000067311129
Somerton,Somerton,40.11763,-75.01856,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19116,42101,Philadelphia,184000067311130
Byberry,Byberry,40.1199,-74.98744,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19116,42101,Philadelphia,184000067311131
Parkwood,Parkwood,40.09766,-74.96915,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19154,42101,Philadelphia,184000067311132
Bustleton,Bustleton,40.09328,-75.04243,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19115,42101,Philadelphia,184000067311133
Normandy,Normandy,40.10194,-74.99407,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19154,42101,Philadelphia,184000067311134
Walton Park,Walton Park,40.0947,-74.98551,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19154,42101,Philadelphia,184000067311135
Feltonville,Feltonville,40.02241,-75.12368,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19140 19120,42101,Philadelphia,184000067311136
East Falls,East Falls,40.01712,-75.18972,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19144 19129,42101,Philadelphia,184000067311137
Wissahickon,Wissahickon,40.02066,-75.20827,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19128,42101,Philadelphia,184000067311138
Juniata Park,Juniata Park,40.0112,-75.10825,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19134 19120 19124,42101,Philadelphia,184000067311139
Nicetown,Nicetown,40.02097,-75.15421,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19140,42101,Philadelphia,184000067311140
Hunting Park,Hunting Park,40.01248,-75.13367,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19140 19124,42101,Philadelphia,184000067311141
East Tioga,East Tioga,40.00675,-75.14858,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19140,42101,Philadelphia,184000067311142
Tioga,Tioga,40.00796,-75.15827,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19132 19140,42101,Philadelphia,184000067311143
Frankford Valley,Frankford Valley,40.00778,-75.07212,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19137 19124,42101,Philadelphia,184000067311144
Bridesburg,Bridesburg,39.99708,-75.0695,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19137,42101,Philadelphia,184000067311145
Allegheny West,Allegheny West,40.00178,-75.1741,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19132 19129,42101,Philadelphia,184000067311146
Wynnefield Heights,Wynnefield Heights,40.00247,-75.21175,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19131,42101,Philadelphia,184000067311147
St. Hugh,St. Hugh,40.00184,-75.1315,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19134 19140,42101,Philadelphia,184000067311148
Harrowgate,Harrowgate,40.00066,-75.11619,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19134,42101,Philadelphia,184000067311149
Wynnefield,Wynnefield,39.9912,-75.23055,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19131,42101,Philadelphia,184000067311150
Forgotten Blocks,Forgotten Blocks,39.99848,-75.16216,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19132,42101,Philadelphia,184000067311151
West Fairhill,West Fairhill,39.99669,-75.14788,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19133 19132,42101,Philadelphia,184000067311152
Port Richmond,Port Richmond,39.98372,-75.0932,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19137 19134,42101,Philadelphia,184000067311153
Fairhill,Fairhill,39.99519,-75.13377,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19134 19133,42101,Philadelphia,184000067311154
Kensington,Kensington,39.9948,-75.10755,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19137 19134 19124,42101,Philadelphia,184000067311155
Strawberry Mansion,Strawberry Mansion,39.99119,-75.17915,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19132 19121,42101,Philadelphia,184000067311156
North Central,North Central,39.98702,-75.16512,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19132 19121,42101,Philadelphia,184000067311157
North Phila.,North Phila.,39.98539,-75.14907,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19133 19122,42101,Philadelphia,184000067311158
West Kensington,West Kensington,39.98858,-75.13488,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19133 19125,42101,Philadelphia,184000067311159
Overbrook Farms,Overbrook Farms,39.98694,-75.24946,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19151 19131,42101,Philadelphia,184000067311160
Yorktown,Yorktown,39.9745,-75.15455,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19122,42101,Philadelphia,184000067311161
Overbrook Park,Overbrook Park,39.97559,-75.26735,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19151,42101,Philadelphia,184000067311162
Ludlow,Ludlow,39.97389,-75.14734,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19122,42101,Philadelphia,184000067311163
Cabot,Cabot,39.97427,-75.16362,Philadelphia,1840000673,Pennsylvania,PA,polygon,America/New_York,19121,42101,Philadelphia,184000067311164
